transaction_id,customer_id,product_id,transaction_date,units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,year,month,day,day_of_week,price_per_unit,is_anomaly,model_anomaly_prediction
e27bb4d9-412d-4cad-ab71-b8c8e69af9f2,Customer_9247,Product_684,2024-02-04,95,0.05,1397.7,36,338,0.11,Clothing,Asia,0.137,0.14,19.18,2024,2,4,6,14.712631578947368,0,0
064f6ec8-1d7a-4c68-ac77-204dfbd4272f,Customer_17625,Product_627,2024-11-09,110,0.28,78.53,46,455,0.1,Books,North America,0.1299,1.1,142.89,2024,11,9,5,0.7139090909090909,0,0
342fe905-e10f-4ee5-bb43-305725451d05,Customer_19661,Product_562,2024-02-07,97,0.12,121.26,17,383,0.04,Toys,Asia,0.1408,0.68,95.74,2024,2,7,2,1.2501030927835053,0,0
9d031b89-6fc1-4174-b1a4-5de602f26693,Customer_15987,Product_864,2024-07-11,96,0.07,289.83,28,301,0.09,Clothing,Asia,0.0283,1.25,35.38,2024,7,11,3,3.0190625,0,0
c4cdefa1-8942-4c27-81d8-b704d18e83c9,Customer_5205,Product_977,2024-08-03,92,0.28,25.88,38,21,1.81,Home Appliances,Asia,0.0345,1.35,46.58,2024,8,3,5,0.2813043478260869,0,1
15bef9a9-dd30-49f2-8fcb-5a56b1213f95,Customer_816,Product_480,2024-02-10,89,0.06,1528.18,23,482,0.05,Books,Asia,0.1169,0.42,49.1,2024,2,10,5,17.17056179775281,0,0
68a27ccd-fbc1-4aa5-aafa-d3e1832553d5,Customer_7495,Product_698,2024-02-07,134,0.26,131.04,48,149,0.32,Electronics,North America,0.1496,0.57,85.27,2024,2,7,2,0.977910447761194,0,0
38130f13-0b7f-4da0-926b-b867fdd8c740,Customer_14471,Product_177,2024-01-04,108,0.22,223.68,37,120,0.31,Toys,Europe,0.1995,1.7,339.15,2024,1,4,3,2.071111111111111,0,0
2431dfc5-a2ff-4298-9537-e903f71e882c,Customer_7591,Product_503,2024-12-09,90,0.28,96.62,6,499,0.01,Home Appliances,Asia,0.116,1.58,183.28,2024,12,9,0,1.0735555555555556,0,0
fe05798c-8c54-4f6c-baa6-ef4d69c76206,Customer_1107,Product_804,2024-06-09,97,0.27,81.88,10,82,0.12,Clothing,Asia,0.1879,1.76,330.7,2024,6,9,6,0.8441237113402061,0,0
efe4a933-22e9-45ec-bd22-d58205d22ac8,Customer_15950,Product_964,2024-12-03,96,0.28,642.66,2,54,0.04,Clothing,Asia,0.1082,1.07,115.77,2024,12,3,1,6.694375,0,0
59ebd46e-7bc4-4e98-a8f6-780d4803c837,Customer_16946,Product_49,2024-09-05,120,0.01,494.49,36,372,0.1,Home Appliances,North America,0.1479,1.75,258.83,2024,9,5,3,4.12075,0,0
7da45f8e-57a7-4b95-b106-5ce96b6a13ba,Customer_16686,Product_499,2024-03-02,135,0.17,406.44,2,490,0.0,Electronics,North America,0.1925,1.03,198.28,2024,3,2,5,3.010666666666667,0,0
ecac5f46-c29e-4b3e-b419-9cfbce692213,Customer_1464,Product_350,2024-01-10,92,0.12,349.55,5,111,0.05,Home Appliances,Asia,0.127,0.73,92.71,2024,1,10,2,3.7994565217391303,0,0
6b964a0f-d425-4e0f-bc28-70760c218287,Customer_13012,Product_263,2024-10-04,137,0.07,563.36,5,25,0.2,Electronics,North America,0.1806,1.03,186.02,2024,10,4,4,4.112116788321168,0,0
991bc63d-1543-4ac9-9c8a-1bb7cbbfb166,Customer_17546,Product_941,2024-10-02,96,0.08,122.95,32,405,0.08,Books,Europe,0.0467,1.42,66.31,2024,10,2,2,1.2807291666666667,0,0
694df885-eb0d-4355-a02f-f9025b56f659,Customer_19064,Product_843,2024-06-04,96,0.21,98.8,44,494,0.09,Clothing,Asia,0.0199,0.32,6.37,2024,6,4,1,1.0291666666666666,0,0
b8ffdf2a-81c4-468a-ae30-710183fa6f3f,Customer_12993,Product_111,2024-02-09,93,0.02,816.75,46,247,0.19,Home Appliances,Asia,0.1767,1.28,226.18,2024,2,9,4,8.78225806451613,0,0
4484fb67-f481-44fa-9afb-fd5db679a9f3,Customer_1645,Product_532,2024-05-01,137,0.21,126.41,36,264,0.14,Electronics,North America,0.0356,0.13,4.63,2024,5,1,2,0.9227007299270072,0,0
8379ab30-92e5-4535-8ebb-bfb1adf351c9,Customer_7666,Product_310,2024-10-10,117,0.0,420.74,9,129,0.07,Electronics,Europe,0.1312,0.57,74.78,2024,10,10,3,3.5960683760683763,0,0
5a129e1a-a253-4cca-aa38-9b0e5537d59d,Customer_8183,Product_671,2024-09-05,112,0.07,152.22,36,312,0.12,Toys,Europe,0.0577,1.94,111.94,2024,9,5,3,1.3591071428571428,0,0
f31e22e1-c893-464d-938f-0341c9269140,Customer_8414,Product_156,2024-10-04,137,0.23,303.81,21,392,0.05,Toys,North America,0.1838,0.82,150.72,2024,10,4,4,2.2175912408759126,0,0
d8b7c437-a167-40d1-837e-9a130e52b923,Customer_1347,Product_404,2024-02-06,89,0.14,416.55,37,261,0.14,Books,Asia,0.0151,0.36,5.44,2024,2,6,1,4.680337078651686,0,0
15b1369d-7a53-4e97-ae57-df3346d87ba5,Customer_12493,Product_38,2024-01-05,118,0.01,292.09,21,492,0.04,Electronics,Europe,0.1946,1.48,288.01,2024,1,5,4,2.475338983050847,0,0
093fecd6-a8b6-4b34-86d4-73018871a541,Customer_4859,Product_810,2024-09-01,110,0.04,795.72,49,80,0.61,Electronics,Asia,0.0663,0.12,7.96,2024,9,1,6,7.233818181818182,0,0
e1544a36-b6bc-4b41-aa05-9682498183d7,Customer_16127,Product_34,2024-09-06,97,0.02,477.42,48,463,0.1,Clothing,Asia,0.1792,1.31,234.75,2024,9,6,4,4.921855670103093,0,0
35697fd1-05e7-42a5-ad29-ba943c0b1b55,Customer_16435,Product_875,2024-12-05,93,0.28,135.79,28,164,0.17,Home Appliances,Asia,0.1884,0.82,154.49,2024,12,5,3,1.4601075268817203,0,0
0c314cf2-2a3e-4f61-8b3b-787e96b9f2c6,Customer_14352,Product_828,2024-11-05,99,0.02,956.5,4,79,0.05,Books,Europe,0.0289,1.2,34.68,2024,11,5,1,9.66161616161616,0,0
7b52b6bc-01ca-4856-a93a-8fd3cd3c031e,Customer_3618,Product_935,2024-09-02,110,0.06,195.75,44,196,0.22,Clothing,Europe,0.0147,0.62,9.11,2024,9,2,0,1.7795454545454543,0,0
9dd8eda3-8f21-4cea-9882-dc9b23704b17,Customer_2375,Product_121,2024-12-09,134,0.16,405.88,29,85,0.34,Toys,North America,0.0667,1.57,104.72,2024,12,9,0,3.028955223880597,0,0
5e493228-f7f8-41ac-908d-ad75838013f1,Customer_600,Product_665,2024-05-06,105,0.13,649.47,47,459,0.1,Toys,Asia,0.0625,0.53,33.12,2024,5,6,0,6.185428571428572,0,0
88b5ce40-16f5-4475-b77c-cdf8c219e0da,Customer_19094,Product_983,2024-01-07,110,0.19,1187.57,42,266,0.16,Electronics,Asia,0.088,0.42,36.96,2024,1,7,6,10.796090909090909,0,0
17e0e305-7c36-414f-b4c8-2c94949f302a,Customer_19986,Product_626,2024-11-11,122,0.15,198.58,12,152,0.08,Home Appliances,North America,0.0552,1.09,60.17,2024,11,11,0,1.627704918032787,0,0
c879a1b1-e861-4d4e-a46b-4a1efa1286ce,Customer_5821,Product_27,2024-09-06,143,0.06,882.55,20,313,0.06,Electronics,North America,0.1337,0.24,32.09,2024,9,6,4,6.171678321678321,0,0
bf3ff877-25d5-4a1a-a7b3-80a7617f7ae4,Customer_13851,Product_879,2023-07-12,107,0.16,500.9,25,333,0.08,Home Appliances,Europe,0.1075,1.7,182.75,2023,7,12,2,4.681308411214953,0,0
cfb2b39b-ed85-4019-9421-ce96da3cfc17,Customer_12601,Product_799,2024-02-11,119,0.29,421.54,13,56,0.23,Books,North America,0.0494,1.5,74.1,2024,2,11,6,3.5423529411764707,0,0
4edaec4b-a22a-4099-8918-6b3e8752a744,Customer_17142,Product_133,2024-01-12,125,0.21,134.3,43,309,0.14,Home Appliances,North America,0.1426,0.77,109.8,2024,1,12,4,1.0744,0,0
67889674-6e16-4bed-b869-b9e38150b6bf,Customer_11344,Product_18,2024-01-01,114,0.24,1440.96,0,174,0.0,Electronics,Asia,0.1597,1.12,178.86,2024,1,1,0,12.64,0,0
7600d9c6-16aa-4795-bb4f-51e93dc9a5ad,Customer_18128,Product_465,2024-08-06,114,0.3,408.94,24,35,0.69,Clothing,Europe,0.0301,1.08,32.51,2024,8,6,1,3.5871929824561404,0,0
4ebbf831-8d17-454b-bf87-89dba6febd30,Customer_10157,Product_976,2024-02-12,139,0.1,321.55,16,369,0.04,Toys,North America,0.0274,1.84,50.42,2024,2,12,0,2.3133093525179858,0,0
584f6735-401c-4885-b79e-235a0386a337,Customer_8058,Product_167,2024-01-01,110,0.25,1093.8,21,433,0.05,Toys,Asia,0.0657,1.59,104.46,2024,1,1,0,9.943636363636363,0,0
09bf1a9a-e0e9-4548-ba24-b125a45852aa,Customer_11595,Product_822,2024-03-12,122,0.19,235.2,40,456,0.09,Electronics,Europe,0.1289,0.55,70.9,2024,3,12,1,1.9278688524590164,0,0
24a94e2d-aa0f-4785-b880-15d088d91075,Customer_16838,Product_158,2024-04-09,102,0.25,167.87,34,194,0.18,Books,Europe,0.1421,0.23,32.68,2024,4,9,1,1.6457843137254902,0,0
66a6a96d-af5c-4dff-8391-e78fc6801045,Customer_14959,Product_33,2024-07-02,114,0.02,310.25,47,279,0.17,Electronics,Asia,0.0261,0.5,13.05,2024,7,2,1,2.7214912280701755,0,0
cc668fca-cb7e-4909-aa89-54dbc519a67f,Customer_16893,Product_751,2024-11-01,149,0.09,341.99,3,467,0.01,Electronics,North America,0.0975,0.35,34.12,2024,11,1,4,2.295234899328859,0,0
8afd8e67-1828-470f-9cac-2f8e5f616d9f,Customer_14530,Product_657,2024-06-02,124,0.13,1270.21,43,138,0.31,Books,North America,0.1052,1.42,149.38,2024,6,2,6,10.243629032258063,0,0
357dbf0b-d416-4dea-9c4f-8a45f67c2c8a,Customer_1354,Product_866,2024-05-09,129,0.17,317.81,26,401,0.06,Home Appliances,North America,0.1073,1.29,138.42,2024,5,9,3,2.463643410852713,0,0
25744544-923e-4b10-8d6a-35b7b5993e3c,Customer_9989,Product_326,2024-08-03,101,0.1,338.76,5,159,0.03,Home Appliances,Asia,0.087,0.42,36.54,2024,8,3,5,3.354059405940594,0,0
ec2fad31-e7c4-41f3-a08e-20e07cbb7c34,Customer_7095,Product_824,2024-11-08,97,0.25,1278.69,40,256,0.16,Books,Asia,0.1102,0.49,54.0,2024,11,8,4,13.182371134020618,0,0
e4098e44-5381-461d-aeb1-5a3b90cac2ee,Customer_5650,Product_108,2024-01-08,145,0.07,1241.38,42,435,0.1,Toys,North America,0.1452,0.37,53.72,2024,1,8,0,8.561241379310346,0,0
2e9b3674-251e-44ed-8954-0becae62daec,Customer_13013,Product_45,2024-01-07,122,0.18,638.32,22,313,0.07,Toys,Europe,0.0109,0.42,4.58,2024,1,7,6,5.232131147540984,0,0
058c79e6-5dfe-4ae6-88b3-865946df1a58,Customer_1683,Product_383,2024-04-08,123,0.06,1214.18,32,306,0.1,Toys,Europe,0.186,0.74,137.64,2024,4,8,0,9.871382113821138,0,0
0cbdf263-299f-4270-ac66-83048766711e,Customer_1253,Product_207,2024-08-04,104,0.24,45.65,37,491,0.08,Books,Europe,0.1272,0.44,55.97,2024,8,4,6,0.4389423076923077,0,0
19b2c2a7-f119-443f-bd75-300479a81771,Customer_18006,Product_191,2024-11-07,127,0.07,825.98,19,458,0.04,Books,North America,0.1874,0.6,112.44,2024,11,7,3,6.503779527559055,0,0
352c4bb1-4700-4d0b-a2cc-fd142642d28f,Customer_19867,Product_675,2024-10-08,122,0.09,269.34,6,144,0.04,Toys,Europe,0.1085,0.93,100.91,2024,10,8,1,2.207704918032787,0,0
8b43625a-a236-400b-9add-23b7a7dfcf75,Customer_9067,Product_621,2024-01-07,125,0.11,353.86,4,303,0.01,Toys,Europe,0.1094,1.21,132.37,2024,1,7,6,2.83088,0,0
cf2c69ff-1773-4f11-9e16-4877b934c4f2,Customer_17976,Product_818,2024-06-11,107,0.2,632.74,37,187,0.2,Clothing,Asia,0.0193,1.46,28.18,2024,6,11,1,5.913457943925234,0,0
e4cb1eba-b0c8-472f-988f-3130c3f8e41c,Customer_12903,Product_571,2024-03-01,119,0.18,1052.24,30,219,0.14,Clothing,Europe,0.0335,1.5,50.25,2024,3,1,4,8.84235294117647,0,0
05c8900e-73b8-41f2-bb2d-17fb9b1abd36,Customer_19687,Product_589,2024-07-11,148,0.0,403.71,20,402,0.05,Toys,North America,0.0575,0.51,29.32,2024,7,11,3,2.72777027027027,0,0
8295ad79-ec33-4d3d-9446-9bf8344521ad,Customer_19094,Product_67,2024-06-08,131,0.18,814.26,19,188,0.1,Books,North America,0.0541,0.71,38.41,2024,6,8,5,6.215725190839694,0,0
35bd73b7-2abd-41cb-8bb7-c92e3fa3c8a9,Customer_19159,Product_128,2024-01-03,135,0.19,593.16,27,232,0.12,Home Appliances,North America,0.0141,1.02,14.38,2024,1,3,2,4.393777777777777,0,0
587fa4f5-0d2d-4564-b703-4e21fb4ae13a,Customer_13257,Product_577,2024-04-04,140,0.19,314.34,34,177,0.19,Clothing,North America,0.1109,0.73,80.96,2024,4,4,3,2.245285714285714,0,0
7d77af86-dd2b-4d89-a392-fd4aa3a6629d,Customer_363,Product_701,2024-10-11,130,0.22,477.5,31,204,0.15,Books,North America,0.0619,1.18,73.04,2024,10,11,4,3.673076923076923,0,0
5412905c-a019-4dc4-8486-8bebd06027a7,Customer_9294,Product_979,2024-03-10,127,0.24,829.35,48,317,0.15,Toys,Europe,0.161,1.07,172.27,2024,3,10,6,6.530314960629921,0,0
e7a57ab1-2d4d-4158-a228-a1d027fc0d88,Customer_6100,Product_832,2024-05-02,101,0.23,648.97,23,446,0.05,Books,Asia,0.1327,0.24,31.85,2024,5,2,3,6.425445544554456,0,0
b5805963-9b46-47b7-b3d2-8ebb146639d0,Customer_2848,Product_966,2024-02-03,144,0.14,1000.4,23,325,0.07,Clothing,North America,0.1527,1.07,163.39,2024,2,3,5,6.947222222222222,0,0
2d3a1e02-6694-408f-bd2e-e34d3ec204c5,Customer_6883,Product_653,2024-09-07,130,0.25,280.02,15,413,0.04,Electronics,Europe,0.1584,0.14,22.18,2024,9,7,5,2.154,0,0
2afd6c33-f60f-4241-b6e6-b7bc56188820,Customer_9473,Product_710,2024-12-05,132,0.11,103.08,1,240,0.0,Electronics,Europe,0.0278,0.97,26.97,2024,12,5,3,0.7809090909090909,0,0
c536bb40-b6a9-487e-8ce4-50dd98ee26f0,Customer_16549,Product_540,2024-06-10,126,0.18,217.47,13,142,0.09,Toys,Europe,0.0304,0.53,16.11,2024,6,10,0,1.725952380952381,0,0
fee659d9-2993-47f2-baa5-bce720befbf1,Customer_1610,Product_701,2024-01-03,110,0.24,155.09,36,51,0.71,Books,Europe,0.0842,0.13,10.95,2024,1,3,2,1.409909090909091,0,0
62b4fa73-65d5-4b5a-a13c-3b8a2bc3b985,Customer_9350,Product_808,2024-03-01,120,0.15,377.53,6,56,0.11,Electronics,Asia,0.029,1.49,43.21,2024,3,1,4,3.146083333333333,0,0
593788ea-5f6b-467e-918a-772fda32f871,Customer_5814,Product_341,2024-11-03,144,0.21,185.35,17,337,0.05,Clothing,North America,0.0621,1.22,75.76,2024,11,3,6,1.2871527777777778,0,0
8abdcd91-313b-4565-a20e-24818b4c0f55,Customer_17979,Product_387,2024-05-12,124,0.16,877.54,20,80,0.25,Clothing,Europe,0.0829,1.3,107.77,2024,5,12,6,7.076935483870967,0,0
c0216dc9-b73b-4932-96dc-33c5f5950c49,Customer_6612,Product_818,2024-10-06,124,0.25,593.19,12,17,0.71,Clothing,Europe,0.0992,0.8,79.36,2024,10,6,6,4.7837903225806455,0,0
11f42b33-dcc4-4a60-9031-3a19af90f0f6,Customer_2579,Product_116,2024-02-03,122,0.12,154.16,32,55,0.58,Electronics,Asia,0.0125,0.49,6.12,2024,2,3,5,1.2636065573770492,0,0
69804e5e-e855-4724-8856-bba889702e02,Customer_6593,Product_793,2024-05-08,103,0.07,900.08,19,209,0.09,Books,Asia,0.1964,1.86,365.3,2024,5,8,2,8.738640776699029,0,0
c60f4c5c-4083-44ce-95e4-866151c047e0,Customer_249,Product_495,2023-11-12,113,0.28,111.41,39,379,0.1,Books,Europe,0.0766,0.34,26.04,2023,11,12,6,0.9859292035398228,0,0
9e09b4b9-4bfc-41d1-95cf-93a2a42510d3,Customer_97,Product_142,2024-03-08,141,0.12,749.65,8,91,0.09,Home Appliances,North America,0.1749,0.8,139.92,2024,3,8,4,5.316666666666666,0,0
d1626b54-a0e8-460b-8429-187946967be0,Customer_8021,Product_201,2024-07-11,108,0.29,146.86,20,155,0.13,Home Appliances,Asia,0.0595,0.67,39.86,2024,7,11,3,1.359814814814815,0,0
df9996b4-8673-441b-8c82-c0ffd051527a,Customer_694,Product_592,2024-03-12,147,0.26,279.2,19,133,0.14,Clothing,North America,0.0717,0.49,35.13,2024,3,12,1,1.8993197278911564,0,0
80387307-7d2f-4b19-aa3e-6ace635ec875,Customer_17565,Product_875,2024-08-01,108,0.16,316.85,46,66,0.7,Home Appliances,Asia,0.0944,0.89,84.02,2024,8,1,3,2.9337962962962965,0,0
2ca1f41f-3a9d-48ae-8937-c3775bece8d0,Customer_18408,Product_752,2024-02-07,107,0.01,367.53,32,341,0.09,Home Appliances,Asia,0.017,1.72,29.24,2024,2,7,2,3.434859813084112,0,0
262b521a-fb8f-4dbc-8d8c-d802790cc34e,Customer_2814,Product_209,2024-06-05,130,0.08,112.63,29,456,0.06,Toys,Europe,0.1481,0.94,139.21,2024,6,5,2,0.8663846153846153,0,0
3417eb02-f0bd-43e0-9407-3884514658af,Customer_16818,Product_703,2024-05-03,163,0.23,1446.31,49,96,0.51,Electronics,North America,0.1766,0.97,171.3,2024,5,3,4,8.873067484662576,0,1
9108a14a-3b01-4190-a081-488f9c34a252,Customer_18404,Product_148,2024-11-09,163,0.22,847.95,33,176,0.19,Electronics,North America,0.131,0.73,95.63,2024,11,9,5,5.202147239263804,0,0
1acbc979-b719-40a0-b0f4-9d410cd01337,Customer_17075,Product_494,2024-02-06,110,0.23,97.83,49,149,0.33,Home Appliances,Asia,0.1585,1.83,290.06,2024,2,6,1,0.8893636363636364,0,0
e2294674-27a4-4f0e-a48d-24c3f8b711d0,Customer_13910,Product_902,2024-12-10,131,0.17,550.94,27,392,0.07,Toys,Europe,0.1697,0.84,142.55,2024,12,10,1,4.205648854961832,0,0
fc3858fe-b2d2-46e8-88ab-f25708e6eda3,Customer_11626,Product_453,2024-04-06,125,0.25,646.84,42,142,0.3,Clothing,Europe,0.0205,1.95,39.98,2024,4,6,5,5.174720000000001,0,0
a6f98e23-49f0-4836-a020-72a4073ac775,Customer_15836,Product_979,2024-03-08,131,0.14,312.82,39,113,0.35,Toys,Europe,0.0273,1.31,35.76,2024,3,8,4,2.3879389312977097,0,0
8273a4f8-5eb8-4e37-94c9-0f4c83d8568a,Customer_3256,Product_439,2024-09-02,168,0.05,201.97,10,304,0.03,Electronics,North America,0.0556,0.43,23.91,2024,9,2,0,1.202202380952381,0,0
4224d3fc-0b9a-4a3d-bf95-ba787587bd2d,Customer_10803,Product_641,2024-02-11,154,0.11,220.49,44,402,0.11,Clothing,North America,0.0525,1.45,76.12,2024,2,11,6,1.4317532467532468,0,0
240ca110-d05e-41e8-8e7d-f20867865c9f,Customer_16699,Product_465,2024-03-05,153,0.2,233.68,40,170,0.24,Clothing,North America,0.0214,1.3,27.82,2024,3,5,1,1.5273202614379084,0,0
bf890a12-6673-4e92-bcb0-56da51c730ae,Customer_19564,Product_884,2024-01-12,110,0.28,479.69,45,17,2.65,Books,Asia,0.024,1.76,42.24,2024,1,12,4,4.360818181818182,0,1
627f73bd-2b86-4369-8471-24e9376f1b3f,Customer_9982,Product_949,2024-11-04,121,0.08,1077.39,0,495,0.0,Books,Europe,0.028,1.69,47.32,2024,11,4,0,8.90404958677686,0,0
1a3f418c-7774-45a6-ad29-1b52b5561bf9,Customer_12461,Product_893,2024-01-01,166,0.13,181.83,16,340,0.05,Electronics,North America,0.1007,0.8,80.56,2024,1,1,0,1.0953614457831329,0,0
6c0f9a6f-739e-452a-a9a5-501cdf18e2ec,Customer_1425,Product_331,2024-06-11,118,0.22,180.74,42,44,0.95,Clothing,Asia,0.1538,1.01,155.34,2024,6,11,1,1.5316949152542374,0,0
0a8b947f-c59c-4399-8565-eb7ece322f71,Customer_9681,Product_94,2023-09-12,147,0.03,662.47,39,321,0.12,Home Appliances,North America,0.037,1.87,69.19,2023,9,12,1,4.506598639455783,0,0
f3f3ecc2-c90d-414a-8d8b-e48c0553a37f,Customer_17533,Product_552,2024-07-01,117,0.29,324.7,39,89,0.44,Books,Europe,0.169,1.2,202.8,2024,7,1,0,2.775213675213675,0,0
36ed3924-ee7d-46b0-988a-15ae68f21cdb,Customer_11295,Product_901,2024-07-09,118,0.21,475.99,16,134,0.12,Books,Europe,0.0246,0.89,21.89,2024,7,9,1,4.033813559322034,0,0
eb05000d-a97b-4838-9067-15298ff34b15,Customer_12162,Product_496,2024-03-03,161,0.28,368.91,19,270,0.07,Toys,North America,0.0688,1.02,70.18,2024,3,3,6,2.291366459627329,0,0
08626c1b-e058-4b86-bcf1-c27c17a07699,Customer_5445,Product_416,2024-10-09,128,0.25,1400.85,6,284,0.02,Home Appliances,Europe,0.0544,0.95,51.68,2024,10,9,2,10.944140625,0,0
eeb97d8f-8269-44e3-a0b3-eecbfddc8575,Customer_1127,Product_845,2023-08-12,141,0.12,169.75,41,147,0.28,Books,North America,0.0599,0.19,11.38,2023,8,12,5,1.203900709219858,0,0
8fe261ed-3cfe-4d46-8b93-620a7cc0d7b6,Customer_14003,Product_26,2024-09-09,114,0.2,314.05,34,305,0.11,Home Appliances,Asia,0.1971,1.84,362.66,2024,9,9,0,2.7548245614035087,0,0
d806358b-db7f-4cfc-992e-29c2481855d3,Customer_9511,Product_373,2024-12-02,110,0.15,1196.77,2,176,0.01,Books,Asia,0.1935,0.81,156.74,2024,12,2,0,10.879727272727273,0,0
4d2605cf-0386-4e20-9d89-c063a660dfb3,Customer_10655,Product_209,2024-05-03,165,0.25,183.63,42,133,0.32,Toys,North America,0.0149,0.1,1.49,2024,5,3,4,1.1129090909090908,0,0
ec282d36-7e7a-409e-87e2-6e9095e13c64,Customer_2570,Product_78,2024-10-06,160,0.21,1388.16,18,52,0.35,Clothing,North America,0.127,1.48,187.96,2024,10,6,6,8.676,0,0
211d682e-791f-42b8-a2e3-ebddf930728f,Customer_2571,Product_913,2024-07-05,147,0.07,467.57,37,159,0.23,Electronics,Europe,0.1634,0.75,122.55,2024,7,5,4,3.180748299319728,0,0
e6c97b14-029a-4c85-b1fd-90f1b4cf6366,Customer_5273,Product_568,2024-01-09,145,0.21,1002.42,11,340,0.03,Books,North America,0.1378,1.64,225.99,2024,1,9,1,6.913241379310344,0,0
9a1a598c-e64c-40ec-b502-83c41b629f94,Customer_12397,Product_644,2024-11-04,152,0.05,731.84,33,421,0.08,Home Appliances,North America,0.1355,1.66,224.93,2024,11,4,0,4.814736842105264,0,0
a2bbe9ae-46ca-46fa-82b9-429abd8ea93f,Customer_19453,Product_221,2024-11-07,121,0.05,324.22,6,465,0.01,Books,Europe,0.1891,1.19,225.03,2024,11,7,3,2.679504132231405,0,0
5a025a52-e16f-46d2-8b4a-d69da4a21394,Customer_13178,Product_640,2024-10-04,145,0.24,108.54,19,257,0.07,Electronics,Europe,0.0566,1.54,87.16,2024,10,4,4,0.748551724137931,0,0
2af0e4dd-da81-40b2-be6c-9e0f5b169a99,Customer_8437,Product_792,2024-07-04,143,0.14,16.26,44,186,0.24,Books,North America,0.1627,1.0,162.7,2024,7,4,3,0.1137062937062937,0,0
fb667ee3-c79c-4909-a740-dedb7cd91759,Customer_11545,Product_274,2024-11-05,139,0.3,199.68,31,111,0.28,Toys,Europe,0.0718,0.54,38.77,2024,11,5,1,1.4365467625899282,0,0
c35765e1-2b21-4cfb-b6e5-d088afd95628,Customer_4479,Product_301,2024-01-06,131,0.3,900.37,40,464,0.09,Toys,Asia,0.1546,1.26,194.8,2024,1,6,5,6.873053435114504,0,0
6f8617f5-af09-4e81-9ca4-4fca5db03c61,Customer_12581,Product_733,2024-01-10,174,0.13,625.39,1,37,0.03,Electronics,North America,0.1937,1.07,207.26,2024,1,10,2,3.5941954022988507,0,0
f9a8577f-1afd-45d9-b8b1-229b5bc4a017,Customer_17555,Product_578,2024-10-05,164,0.12,213.84,45,483,0.09,Clothing,North America,0.1576,0.68,107.17,2024,10,5,5,1.3039024390243903,0,0
e620af0e-2ff3-46fa-baa1-b7a42f0663c8,Customer_3988,Product_997,2024-09-01,176,0.19,228.0,41,441,0.09,Electronics,North America,0.0908,0.62,56.3,2024,9,1,6,1.2954545454545454,0,0
c2719623-040e-4f3c-88fb-d35427aecc19,Customer_8127,Product_842,2024-09-01,123,0.1,49.8,40,184,0.22,Clothing,Asia,0.1232,0.12,14.78,2024,9,1,6,0.4048780487804878,0,0
51b5d145-d343-49b6-8189-3adbdba89eba,Customer_7548,Product_593,2024-01-05,163,0.09,591.51,38,104,0.37,Clothing,North America,0.1352,0.5,67.6,2024,1,5,4,3.628895705521472,0,0
fe3ba9d3-69ee-41e7-b7bf-b43c73333ef1,Customer_19078,Product_576,2024-12-04,146,0.04,647.65,49,344,0.14,Books,North America,0.0429,0.28,12.01,2024,12,4,2,4.435958904109589,0,0
2c43c7a1-fa95-4851-a3ff-dad099702d51,Customer_3156,Product_248,2024-02-03,140,0.21,1430.63,47,13,3.62,Clothing,Europe,0.0137,0.18,2.47,2024,2,3,5,10.218785714285715,0,1
4a576530-0d3b-4bd8-ae2b-3d6cac45b842,Customer_14420,Product_139,2024-01-02,127,0.29,477.97,47,478,0.1,Clothing,Asia,0.0706,1.09,76.95,2024,1,2,1,3.763543307086614,0,0
9fca1b0f-17e4-4979-89de-52b6bb84984f,Customer_15416,Product_711,2024-09-01,158,0.28,1046.42,37,239,0.15,Home Appliances,North America,0.1263,1.96,247.55,2024,9,1,6,6.622911392405063,0,0
fae23991-b902-4c2f-94f7-8099d4a31b41,Customer_18366,Product_452,2023-11-12,113,0.2,385.79,48,283,0.17,Books,Asia,0.0113,1.12,12.66,2023,11,12,6,3.414070796460177,0,0
56b06a19-97f5-4580-99b6-a87e00984f53,Customer_19995,Product_448,2024-12-02,125,0.01,354.86,37,278,0.13,Books,Europe,0.1745,1.67,291.41,2024,12,2,0,2.83888,0,0
ec2d00de-f285-4f41-9c3c-0308d4a817cb,Customer_7355,Product_587,2024-06-02,117,0.08,1489.7,27,24,1.12,Books,Asia,0.0268,1.24,33.23,2024,6,2,6,12.732478632478632,0,1
b9f4005b-d674-4e0c-a6f9-e852c082309c,Customer_5537,Product_158,2024-09-03,148,0.21,176.83,12,134,0.09,Books,North America,0.1233,1.89,233.04,2024,9,3,1,1.1947972972972971,0,0
87a5d80d-eafb-45d9-b788-9e47b2faca8f,Customer_7006,Product_103,2024-06-08,144,0.19,291.75,17,205,0.08,Toys,Europe,0.1957,1.24,242.67,2024,6,8,5,2.0260416666666665,0,0
3aff1ae4-904d-41fe-9216-3a11f2695a3c,Customer_3466,Product_499,2024-06-07,151,0.11,435.82,2,468,0.0,Electronics,Europe,0.0616,0.45,27.72,2024,6,7,4,2.8862251655629136,0,0
6dd21ec7-58ed-46dd-ba0c-a155a07c9185,Customer_7207,Product_505,2024-02-03,167,0.16,422.76,22,280,0.08,Clothing,North America,0.1148,0.99,113.65,2024,2,3,5,2.531497005988024,0,0
